order_date,customer_id,gender,product,category,quantity,unit_price,payment_method,region,country,latitude,longitude
2025-06-01,52-9906596,Female,Foldable Yoga Mat,Fitness,8.2399158294,29.99,americanexpress,,Kenya,,34.4530968
2024-06-14,81-2092095,Female,Vanilla Pudding Mix,,1.7645893599,1.29,,,Kenya,-2.2695575,
2024-05-17,13-0366719,Male,Teriyaki Chicken Bowl,Food - Prepared Meals,1.2230201908,6.49,,,Kenya,1.0931431,
2025-08-01,83-4460456,Female,Ice Cube Tray with Lid,Kitchen,6.9369186501,10.99,instapayment,,Kenya,,35.5931397
2025-04-25,27-6116226,Male,Warm Wool Sweater,Clothing - Tops,4.1483117608,59.99,instapayment,,Kenya,,
2024-05-22,55-9574368,Male,Cold Brew Coffee Concentrate,Food - Beverages,0.142926711,7.99,visa,,Kenya,0.3332218,
2023-10-27,67-9809968,Female,Instant Pot,Kitchen,14.3539820268,89.99,americanexpress,,Kenya,0.355636,
2024-07-05,18-6744264,Male,Compact Refrigerator,Home Appliances,23.3541692955,199.99,mastercard,,Kenya,-0.582624,35.1901151
2024-06-08,18-1467619,Male,Italian Pasta,Food - Grains,5.9949132637,2.29,instapayment,,Kenya,-4.1393386,39.3180297
2024-02-04,04-3994077,Male,Pet Grooming Gloves,Pets,19.7051431073,9.99,instapayment,,Kenya,-1.1939843,
2025-10-12,84-1185873,Male,Savory Rice Cakes,Food - Snacks,21.8955200006,2.5,bankcard,,Kenya,-1.3938636,
2024-07-07,71-6166674,Male,Tactical Backpack,Outdoor,5.9379879471,59.99,americanexpress,,Kenya,,34.2747004
2025-07-27,01-1423488,Male,Hummus,Food - Snacks,4.5232875469,4.29,instapayment,,Kenya,0.5142775,35.2697802
2024-12-13,,Female,Creamy Avocado Dip,,0.4708726367,3.49,bankcard,,Kenya,,
2024-01-02,49-7578871,Male,Teriyaki Tofu Stir-Fry,Food - Prepared Meals,10.8737363981,7.49,mastercard,,Kenya,,34.779603
2023-12-22,,Female,LED Canopy Lights,Outdoor,3.297332908,29.99,visa,,Kenya,,37.6456042
2024-03-30,42-7894350,Female,Multi-Function Meat Tenderizer,Kitchen,4.9346818385,19.99,bankcard,,Kenya,,34.5583766
2024-06-16,14-7547227,Male,Leek and Potato Soup,Food - Soups,6.1688392394,3.29,,,Kenya,,39.6682065
2025-08-30,29-4903872,Male,Granola Bars,Food - Snacks,0.0846395384,4.99,,,Kenya,,
2025-05-01,56-1538839,Male,Classic Caesar Salad Kit,Food - Salads,2.6115235348,4.99,instapayment,,Kenya,,35.0023048
2024-06-20,51-3906608,Male,Coconut Chia Seed Pudding,Food - Snacks,1.4035211104,2.99,bankcard,,Kenya,0.490107,35.743418
2024-09-16,68-6808454,Female,Cranberry Almond Granola,Food - Breakfast,13.429750565,4.29,bankcard,,Kenya,,
2024-03-07,23-0971519,Female,Cable Knit Beanie,Clothing - Accessories,25.7553152415,19.99,,,Kenya,0.6812449,34.4212109
2024-11-25,36-7796843,Male,Watercolor Brush Pens,Art Supplies,3.2342052851,19.99,instapayment,,Kenya,,36.080026
2024-01-04,88-8130022,Female,Elderberry Syrup Kit,Health,1.5159905206,22.99,,,Kenya,-4.1393386,39.3180297
2024-12-30,12-0378575,Male,LED Desk Lamp,Home,11.6928406053,35.0,,,Kenya,0.490107,
2025-06-09,16-6129086,Male,Feta Cheese Crumbles,Food - Dairy,24.4970133803,2.49,instapayment,,Kenya,,34.779603
2024-08-09,78-1132228,Female,Sporty Slide Sandals,Clothing - Footwear,8.0954057419,24.99,americanexpress,,Kenya,,
2024-04-18,41-5131817,Male,Organic Tomato Ketchup,,6.8045814735,3.49,bankcard,,Kenya,,36.9785033
2025-09-04,99-6357252,Female,Pineapple Coconut Rice Mix,Food - Grains,7.9743592575,3.99,,,Kenya,0.6812449,
2024-12-26,91-9420797,Male,Almond Flour Tortillas,Food - Baking & Cooking,4.7516787499,4.99,instapayment,,Kenya,-0.5350427,
2025-02-14,82-3963937,Male,Peach Slices (canned),Food - Canned Goods,4.4546177908,2.49,mastercard,,Kenya,0.5992059,34.779603
2025-06-30,,Female,Herbed Goat Cheese,Food - Cheese,9.4200344492,5.49,americanexpress,,Kenya,,38.5559336
2024-12-28,28-0707540,Female,Classic BBQ Sauce,Food - Condiments,0.8629310376,2.79,americanexpress,,Kenya,1.2481932,
2024-10-06,72-1643280,Male,Wireless Charging Pad,Accessories,6.6964070404,19.99,,,Kenya,,35.743418
2024-05-20,13-8708216,Female,Silicone Stretch Lids,Kitchen,2.4475281427,14.99,visa,,Kenya,3.1155165,
2024-02-11,30-2808509,Male,Electric Kettle with Temperature Control,Kitchen,21.2158692185,49.99,visa,,Kenya,,36.3642919
2025-05-12,41-5662530,Male,Teriyaki Salmon Fillets,Food - Seafood,3.0995925847,9.99,mastercard,,Kenya,-4.0434771,
2024-07-02,80-8308924,Female,Kids' Educational Tablet,Electronics,19.5893812431,129.99,bankcard,,Kenya,0.636206,
2025-07-22,56-9356377,Female,Cat Scratching Post with Toys,Pets,4.9693083926,44.99,visa,,Kenya,-0.582624,35.1901151
2024-04-11,66-2016109,Female,Corn Tortillas,Food - Bakery,0.3056951576,2.49,mastercard,,Kenya,0.202957,
2025-05-10,53-6271004,Female,Portable Pet Bathing Tool,Pets,3.2041980868,29.99,,,Kenya,,
2024-07-21,69-5565108,Female,Free-Range Eggs,Food - Dairy,2.2841361901,3.99,visa,,Kenya,,
2025-02-23,78-7448122,Male,Himalayan Pink Salt,Food - Condiments,3.4176356382,1.99,bankcard,,Kenya,-1.7775816,
2025-04-27,18-0441944,Female,Fishing Rod,Outdoor,23.8358191569,49.99,,,Kenya,,
2025-05-16,64-0086876,Female,Lemon Sorbet,Food - Frozen Desserts,16.1635293934,4.99,,,Kenya,,
2024-01-25,42-6238864,Male,Pepper Jack Cheese Sticks,Food - Snacks,5.5146405626,2.49,mastercard,,Kenya,1.2481932,
2025-09-14,73-7719052,Male,Compressible Packing Cubes,Travel,6.9705712155,29.99,visa,,Kenya,,
2024-02-29,25-2976172,Female,Children's Musical Instrument Set,,18.0337571829,39.99,,,Kenya,,
2024-03-25,86-3138165,Female,Mini Indoor Hydroponic Garden,Garden,7.6565770621,59.99,instapayment,,Kenya,,
2024-08-23,21-6136251,Male,Car Sunshade,Automotive,11.1609647743,19.99,instapayment,,Kenya,,
2024-07-14,29-7915652,Female,Wine Decanter,Home,3.3284870302,34.99,,,Kenya,-0.7134403,
2024-09-30,57-9418126,Male,BBQ Sauce,Food - Condiments,3.4931848046,3.49,mastercard,,Kenya,,34.7679568
2025-05-11,52-2050337,Male,Electric Heating Pad,Health,3.507164004,20.99,americanexpress,,Kenya,0.6812449,
2025-10-22,50-7371279,Female,Air Purifier,Home,5.6212250437,129.99,mastercard,,Kenya,,35.1901151
2025-10-13,73-9748312,Male,Frozen Mixed Vegetables,Food - Frozen,7.9139617857,1.99,visa,,Kenya,,40.1168906
2025-01-21,81-8469172,Female,Dish Rack,,29.9814344981,24.99,,,Kenya,-0.5350427,34.4530968
2025-08-30,10-2055132,Female,Pet Nail Clipper,Pets,1.5665512022,12.99,instapayment,,Kenya,-0.5388381,
2025-08-08,04-0834700,Male,Organic Tomato Soup,Food - Canned Goods,12.8040775129,3.79,instapayment,,Kenya,-1.7775816,
2025-09-11,46-0972496,Female,Lemon Sorbet,Food - Frozen Desserts,2.4072149178,4.99,,,Kenya,1.0784436,34.1810057
2024-02-22,18-1695943,Male,Multifunctional Pocket Tool,Tools,6.663557863,19.99,mastercard,,Kenya,,
2023-12-18,58-4013422,Male,Baked Potato Chips,Food - Snacks,1.3475406123,2.49,,,Kenya,,39.9093269
2023-12-14,08-0413711,Female,Honey,Food - Condiments,11.4930692269,5.49,instapayment,,Kenya,,
2025-05-07,84-0719814,Female,Cinnamon Roll Kit,Food - Baking,11.8401450304,6.89,americanexpress,,Kenya,,
2025-03-16,81-2034398,Female,Herbed Mushroom Risotto,Food - Prepared Foods,0.8729926996,5.49,visa,,Kenya,,37.2634146
2024-04-29,47-7723153,Female,Vegetable Korma,Food - Frozen,3.5227768641,6.49,bankcard,,Kenya,0.0351644,36.3642919
2024-01-06,66-0487728,Male,Artisan Cornbread Mix,Food - Baking,8.4049540635,2.49,bankcard,,Kenya,,
2024-08-11,21-1452318,Female,Mini Projector for Smartphones,Electronics,31.4700552168,99.99,instapayment,,Kenya,,
2024-04-21,69-2041223,Female,Electric Heating Pad,Health,2.6301155941,20.99,americanexpress,,Kenya,-3.5106508,
2024-01-21,17-0635321,Male,Dog Waste Bag Dispenser,Pets,0.1291419005,6.99,instapayment,,Kenya,-0.677334,
2025-07-03,95-4815484,Male,,Electronics,22.3108626166,34.99,visa,,Kenya,3.5399846,39.0528407
2024-10-27,61-1145026,Female,Vegetable Samosas,Food - Frozen,7.3659634976,4.99,instapayment,,Kenya,,
2024-03-27,66-1038083,Female,Motion Sensor Light,Home,7.7270770791,19.99,bankcard,,Kenya,0.5695252,
2024-05-10,01-0350115,Female,Adjustable Pedicure Footrest,Beauty,27.907222801,39.99,,,Kenya,,
2024-04-10,86-0985684,Male,Foam Roller for Muscle Recovery,Fitness,10.841233255,29.99,bankcard,,Kenya,-0.5388381,
2024-05-16,02-7740181,Female,Car Seat Organizer,Automotive,17.9138817586,14.99,visa,,Kenya,0.2827307,34.7518631
2023-12-11,53-6117070,Female,Vegetable Quinoa Bowl,Food - Frozen Meals,10.2280393688,5.99,bankcard,,Kenya,,
2023-12-28,60-2802889,Female,High-Waisted Skirt,Clothing - Bottoms,7.10606176,34.99,mastercard,,Kenya,,
2024-10-15,97-1822094,Female,Customizable Name Plate,Office,4.1645491183,19.99,mastercard,,Kenya,-0.4532293,39.6460988
2025-02-25,86-5278432,Male,Graphic Tee,Clothing,3.2846726691,19.99,,,Kenya,0.5142775,
2024-06-05,,Female,Spaghetti and Meatball Dinner Kit,Food - Meal Kits,1.1362055329,7.99,bankcard,,Kenya,,34.7518631
2025-10-12,56-7511623,Male,Ethical Wool Scarf,Clothing - Accessories,3.1641828979,29.99,visa,,Kenya,,
2023-11-26,75-6500557,Male,Bamboo Cotton Tank Top,Clothing - Tops,0.4388910485,22.99,americanexpress,,Kenya,,34.5583766
2024-05-19,51-9437628,Male,Floral Wrap Top,Clothing - Tops,39.5273537535,49.99,bankcard,,Kenya,,
2023-12-06,64-2746361,Male,Black Bean Salsa,Food - Snacks,27.0482920232,3.49,bankcard,,Kenya,-3.2191864,
2025-06-28,95-7562591,Male,Honeycrisp Apple Chips,Food - Snacks,26.5060975666,3.49,americanexpress,,Kenya,,37.6456042
2025-06-15,08-0276256,Male,Organic Tomato Ketchup,Food - Condiments,42.5038953342,3.49,bankcard,,Kenya,,
2024-01-27,03-4519327,Female,Customizable Name Plate,Office,3.8185032212,19.99,instapayment,,Kenya,-1.0706976,34.4752715
2024-03-10,89-9119476,Male,Smart Water Bottle,Fitness,0.0777735361,39.99,instapayment,,Kenya,,
2025-01-23,59-9927890,Female,Baked Mac and Cheese,Food - Frozen Foods,2.7115413326,5.99,americanexpress,,Kenya,,35.743418
2024-02-17,16-0110115,Male,Garlic Naan Bread,Food - Bakery,8.6715126795,3.99,instapayment,,Kenya,,40.529246
2025-02-11,19-7620618,Female,Bluetooth Tracker,Accessories,7.5863130159,19.99,mastercard,,Kenya,,
2024-11-01,00-6728614,Male,Pleated Midi Dress,Clothing - Dresses,5.913813241,79.99,,,Kenya,,
2025-06-16,08-8170026,Male,Garden Vegetable Chips,Food - Snacks,31.5436791913,3.49,mastercard,,Kenya,,
2025-05-21,34-5326691,Male,Sea Salt Tortilla Chips,Food - Snacks,17.7432986229,2.49,,,Kenya,-4.1393386,39.3180297
2024-11-01,04-3889098,Female,Weighted Jump Rope with Counter,Fitness,8.1390022072,14.99,instapayment,,Kenya,-0.677334,
2024-11-18,44-0742963,Female,Mango Chunks,Food - Frozen Fruits,11.8422430071,4.89,mastercard,,Kenya,,34.1810057
2025-02-17,58-0229977,Female,Handheld Garment Steamer,Home,1.3393864001,34.99,bankcard,,Kenya,0.355636,37.5833061
2023-11-10,18-8920193,Female,Oven-Baked Cheese Crisps,,4.2234508825,3.99,,,Kenya,,39.3180297
2023-11-20,22-9616023,Male,Classic Caesar Dressing,Food - Condiments,11.080037643,3.49,mastercard,,Kenya,,
2025-01-25,04-8858377,Male,Sweet Corn Fritters,Food - Frozen,20.8253798442,4.49,,,Kenya,,
2025-07-25,95-1864218,Male,Spinach and Cheese Quiche,Food - Prepared Meals,5.4289611238,5.49,instapayment,,Kenya,,34.305278
2025-02-27,93-0978259,Male,Travel Size Toiletry Bottles,Travel,5.1768301899,9.99,mastercard,,Kenya,,
2025-04-15,43-7147997,Female,Portable Phone Charger,Accessories,2.1405331495,29.99,bankcard,,Kenya,,
2024-08-25,88-1159673,Male,Ramen Noodle Soup Cups,Food - Prepared Meals,0.0287833951,1.29,mastercard,,Kenya,,34.1114621
2024-06-13,50-3802260,Male,Tropical Fruit Bowl,Food - Snacks,12.5406486202,4.99,instapayment,,Kenya,,
2024-09-26,74-0035650,Female,Garlic Parmesan Roasted Nuts,,37.1275093403,4.89,instapayment,,Kenya,,35.6040785
2024-08-11,77-3498432,Female,Stylish Wireless Earbuds,Audio,14.017858952,59.99,,,Kenya,3.5399846,
2024-06-24,61-8407769,Male,Decorative Throw Pillows,Home,5.6695086978,29.99,mastercard,,Kenya,,36.7442377
2024-02-20,20-3810266,Female,Stuffed Bell Peppers,Food - Frozen Meals,4.6801086855,5.99,,,Kenya,0.393611,34.305278
2025-09-13,49-5859052,Female,Coconut Curry Sauce,Food - Sauces,10.0504621642,3.89,americanexpress,,Kenya,,34.1114621
2024-02-29,38-0947505,Female,Buffalo Cauliflower Wings,Food - Frozen Foods,2.5878829112,6.99,bankcard,,Kenya,,36.4310251
2024-03-13,33-2601598,Female,Tabletop Fire Pit,Outdoor,4.5870021319,79.99,mastercard,,Kenya,1.019089,
2025-09-28,35-5953771,Male,,Pets,0.2154202907,10.99,bankcard,,Kenya,,
2024-08-07,40-2251065,Male,Smart Light Bulbs,Smart Home,7.4460994815,34.99,instapayment,,Kenya,0.0351644,
2024-01-29,33-3359245,Female,Ceramic Knife Set,Kitchen,16.439848987,39.99,americanexpress,,Kenya,,34.1114621
2024-12-28,92-1762273,Male,Printed Maxi Skirt,Clothing - Skirts,7.9841042152,39.99,bankcard,,Kenya,,34.2747004
2025-05-07,52-7771142,Male,Cinnamon Ice Cream,Food - Frozen Desserts,13.4403240805,4.99,,,Kenya,-0.272699,36.3775152
2024-09-07,96-7817807,Female,Portable Massage Table,Health,27.9679458812,199.99,,,Kenya,,
2025-07-19,27-0036760,Male,Sports Windbreaker,,12.0891312189,44.99,mastercard,,Kenya,,38.5559336
2025-10-21,44-4337901,Male,Garlic Butter Shrimp,Food - Seafood,1.8202826288,8.99,bankcard,,Kenya,-0.272699,
2024-02-20,71-5778177,Female,Tomato Paste,Food - Canned Goods,5.7188869972,1.29,,,Kenya,,
2024-09-21,50-2343997,Female,Italian Pasta,Food - Grains,23.5274802988,2.29,mastercard,,Kenya,,35.6040785
2023-12-20,50-0159235,Male,Children's Gardening Set,Toys,1.5113552163,19.99,americanexpress,,Kenya,,
2025-03-09,74-5407141,Female,Water Bottle with Built-in Fruit Infuser,Fitness,7.206254606,18.99,visa,,Kenya,-0.1566093,35.1983598
2024-10-04,,Female,,Health,8.9030432466,34.99,,,Kenya,,
2023-12-15,,Male,Inflatable Party Cooler,Outdoor,28.3006022473,19.99,bankcard,,Kenya,-0.0917016,34.7679568
2023-12-04,10-7130078,Male,Pet Hair Remover,Pets,22.1406872064,9.99,,,Kenya,0.4607691,34.1114621
2025-10-07,70-2049692,Male,Home Delivery Food Journal,Health,21.4478256819,14.99,bankcard,,Kenya,,36.4310251
2024-10-24,35-7853432,Female,Desk Organizer Set,Office,4.1162717359,29.99,mastercard,,Kenya,0.4607691,
2023-12-03,59-8515897,Female,Home Office Chair,Furniture,22.9525680809,199.99,bankcard,,Kenya,0.0514721,37.6456042
2023-12-12,87-9960506,Female,Lemon Sorbet,Food - Frozen Desserts,20.2459826794,4.99,visa,,Kenya,-0.5388381,
2024-07-27,54-1514463,Female,Pet Travel Bowl,Pets,18.5590032166,10.99,americanexpress,,Kenya,-3.2191864,
2024-01-20,68-6674243,Male,Coconut Curry Sauce,Food - Sauces,1.3183069847,3.89,,,Kenya,-0.0917016,
2024-01-11,08-1574064,Female,High-Quality Yoga Block,Fitness,3.4202418224,12.99,instapayment,,Kenya,0.0351644,36.3642919
2025-07-23,07-1015915,Female,Oven Mitts with Pocket,Kitchen,4.7859272971,19.99,,,Kenya,-0.1634664,
2025-08-13,68-4770950,Female,Couscous,Food - Grains,6.6124939118,2.49,,,Kenya,,
2025-10-12,30-5880732,Female,Golf Polo Shirt,Clothing - Tops,15.5650489083,39.99,,,Kenya,0.5142775,
2025-01-05,63-3738394,Male,Balsamic Salad Dressing,Food - Deli,19.1214995474,2.99,instapayment,,Kenya,0.2827307,
2025-09-22,39-8747525,Female,Almond Flour Pizza Crust,Food - Frozen Foods,14.002546681,7.99,,,Kenya,,37.9943453
2024-04-22,10-4023376,Female,Smartphone Car Mount with Wireless Charging,Automotive,8.4389568395,39.99,instapayment,,Kenya,,37.5833061
2024-11-05,61-4141038,Male,Golf Polo Shirt,Clothing - Tops,1.1063972489,39.99,mastercard,,Kenya,,36.9785033
2025-04-24,26-5348206,Male,Pasta Sauce Mix,Food - Sauces,8.144635969,1.29,bankcard,,Kenya,,37.0722303
2024-08-03,45-8881099,Female,Basil-infused Olive Oil,Food - Cooking Oil,0.713917269,6.99,visa,,Kenya,,34.4752715
2025-02-05,52-0606213,Female,Customizable Name Puzzle,Toys,10.4617299497,29.99,visa,,Kenya,,
2024-05-24,22-6760748,Male,Smartphone Projector Kit,Electronics,16.773655562,24.99,visa,,Kenya,,
2025-07-19,40-9212009,Male,Sturdy Bookends,Office,15.06086171,22.99,bankcard,,Kenya,0.5695252,34.5583766
2024-08-29,08-1604398,Male,Suede Ankle Booties,Clothing - Footwear,1.2266501991,79.99,visa,,Kenya,,
2024-03-24,48-1422350,Female,Cranberry Almond Cookies,Food - Bakery,0.9704805905,4.29,mastercard,,Kenya,0.202957,35.0978385
2025-06-29,17-0719841,Female,Italian Herb Balsamic Marinade,Food - Condiments,0.7546942538,3.99,,,Kenya,-1.3938636,
2024-08-21,64-2274695,Female,Collapsible Water Bottle,,19.4127406414,12.99,americanexpress,,Kenya,-0.677334,34.779603
2025-10-07,17-7170985,Female,Portable Camping Shower,Outdoor,11.7634883458,39.99,bankcard,,Kenya,,37.2784835
2024-10-01,97-6108010,Female,Mint Chocolate Chip Ice Cream,Food - Frozen Desserts,6.7147944109,4.99,,,Kenya,,
2025-02-09,37-0191117,Male,Coconut Macaroons,Food - Confectionery,17.4752045454,4.99,,,Kenya,-1.7864953,37.6311071
2024-05-12,88-0129052,Male,Classic Bagels,Food - Bakery,3.5161822212,2.99,,,Kenya,,
2023-11-12,66-8265033,Female,Buffalo Chicken Dip,Food - Dips,1.3014563531,5.99,americanexpress,,Kenya,-2.2695575,40.9006408
2024-12-17,51-6431662,Female,Vegetable Quinoa Bowl,Food - Frozen Meals,25.0929463529,5.99,,,Kenya,,35.743418
2025-09-15,52-2314836,Female,Protein Bar Variety Pack,Food - Snacks,2.9786449176,12.99,,,Kenya,-0.4532293,39.6460988
2024-08-29,35-9454548,Male,Adjustable Garden Rake,Garden,17.7514993248,22.99,visa,,Kenya,0.2827307,34.7518631
2024-03-23,72-5418173,Male,Chicken Parmesan Dinner Kit,Food - Frozen Meals,9.3853434349,14.99,,,Kenya,,
2025-10-07,55-6308342,Female,Herbal Tea Set,Food,0.6308772473,19.99,instapayment,,Kenya,1.2481932,35.1103736
2024-04-06,95-0476158,Male,Pumpkin Spice Cookies,Food - Bakery,20.5676097933,3.29,visa,,Kenya,0.053037,35.729768
2025-09-17,84-9156830,Female,Fruit Medley Juice,Food - Beverages,11.0942346039,3.49,bankcard,,Kenya,0.2827307,34.7518631
2025-09-16,50-6475000,Male,Balsamic Salad Dressing,Food - Deli,18.8074309318,2.99,mastercard,,Kenya,,36.8219462
2025-04-07,36-3919183,Female,Fitness Balance Ball,Fitness,2.305496693,24.99,bankcard,,Kenya,,35.743418
2025-07-29,35-6130551,Female,Organic Chia Seeds,Food - Health Foods,36.3363918962,7.99,americanexpress,,Kenya,-3.5106508,
2025-06-17,79-4675128,Male,Lemon Dill Salmon,Food - Seafood,2.3931243544,9.99,instapayment,,Kenya,,
2024-10-15,88-4992124,Male,Dishwasher Safe Cutting Board,,20.0603335122,22.99,americanexpress,,Kenya,,
2025-05-25,65-9631488,Female,Portable Refrigerator Freezer,,1.9147747841,299.99,,,Kenya,,37.9943453
2025-05-29,05-4930574,Female,Banana Peanut Butter Smoothie,Food - Frozen Foods,0.2268181637,5.49,mastercard,,Kenya,-1.1748105,36.8304102
2024-01-13,14-0198367,Male,Collapsible Water Bottle,Fitness,28.9763152925,12.99,mastercard,,Kenya,,36.8304102
2024-11-29,43-2328089,Male,Slingback Sandals,Clothing - Footwear,0.414934812,29.99,instapayment,,Kenya,0.4607691,
2024-08-29,37-6358766,Male,Stylish Wide-Leg Trousers,Clothing - Bottoms,4.1444345904,59.99,visa,,Kenya,-1.7864953,37.6311071
2025-02-20,63-9088372,Male,Body Pillow Case,Home,12.5267938158,14.99,bankcard,,Kenya,0.4607691,34.1114621
2025-10-05,90-0318189,Male,Gardening Gloves,Garden,4.4488262419,15.99,,,Kenya,,
2025-03-10,92-4424170,Male,Utility Cargo Pants,Clothing - Pants,8.1210067243,54.99,visa,,Kenya,,37.0722303
2025-04-30,28-5571562,Male,Mediterranean Couscous Salad,Food - Salads,2.3564553111,5.49,,,Kenya,-2.0980751,36.7819505
2024-03-14,18-8122576,Female,Handheld Vacuum,Home Appliances,16.5347171625,79.99,instapayment,,Kenya,,
2024-05-30,76-1912547,Male,Thyme,Food - Fresh Produce,1.6682561947,2.49,instapayment,,Kenya,0.355636,37.5833061
2025-06-24,94-0738738,Male,Whole Wheat Pasta,Food - Grains,6.9763628393,2.49,bankcard,,Kenya,,35.286286
2024-11-28,21-3573696,Male,Digital Photo Frame,,12.2821102032,79.99,mastercard,,Kenya,,
2025-10-02,00-4480521,Female,Vegetarian Pizza,,0.1448946062,5.49,,,Kenya,,
2025-01-09,96-9612273,Male,Pet Travel Carrier,Pets,24.5349465877,39.99,mastercard,,Kenya,-0.0998238,34.2747004
2025-10-17,,Female,Honey Mustard Chicken Breasts,Food - Meat,19.0086857099,8.99,,,Kenya,3.1155165,35.6040785
2024-02-29,21-4251781,Female,Sesame Noodles,Food - Grab-and-Go,3.5841868003,5.99,americanexpress,,Kenya,,39.9093269
2023-11-06,38-6986659,Male,Portable Air Compressor,Automotive,3.2298447071,44.99,mastercard,,Kenya,-1.7864953,37.6311071
2024-06-12,34-9930406,Female,Pasta (Fusilli),Food - Pasta,1.9217267621,1.79,visa,,Kenya,,
2024-05-01,31-2165829,Male,Portable Phone Mug Holder,Automotive,5.5089563521,14.99,,,Kenya,,
2024-12-09,51-1862155,Female,Outdoor Mosquito Repellent Lantern,Outdoor,0.5867698642,34.99,bankcard,,Kenya,-0.7171778,36.4310251
2024-02-25,18-1409174,Male,Organic Almond Flour,Food - Baking,1.2278789668,6.99,,,Kenya,-2.0980751,36.7819505
2025-05-13,83-9349444,Female,Bamboo Utensil Holder,Kitchen,16.374960937,14.99,visa,,Kenya,,35.6040785
2025-05-28,68-8098879,Female,Pet Grooming Scissors,Pets,4.1818007567,16.99,visa,,Kenya,,
2025-04-08,35-3815347,Female,,Food - Baking,20.6985386651,2.49,,,Kenya,,
2025-07-25,01-9185057,Female,Frozen Mixed Vegetables,Food - Frozen,1.5494887023,1.99,americanexpress,,Kenya,,
2025-06-03,88-1593003,Female,Tuscan Bean Soup,Food - Canned Goods,15.7414214834,2.49,visa,,Kenya,-0.677334,34.779603
2025-04-01,77-9042214,Female,Spaghetti and Meatball Dinner Kit,Food - Meal Kits,3.1139800571,7.99,bankcard,,Kenya,-0.4993281,
2024-09-28,97-2356377,Female,Almond Quinoa Salad,Food - Salads,11.2277084818,5.99,bankcard,,Kenya,1.2481932,35.1103736
2025-07-14,,Female,,,1.917349562,24.99,mastercard,,Kenya,,
2025-03-17,02-9913211,Male,Fitness Mat,Fitness,0.0212547226,49.99,bankcard,,Kenya,0.393611,34.305278
2025-08-24,02-0749099,Female,Art Supplies Organizer,Art Supplies,8.3105365303,18.99,mastercard,,Kenya,,39.9093269
2024-04-17,45-8521533,Male,Sporty Slide Sandals,Clothing - Footwear,7.1999803074,24.99,mastercard,,Kenya,0.490107,
2025-01-21,92-5076141,Male,Adjustable Dumbbells,Fitness,5.6753275657,249.99,bankcard,,Kenya,,34.305278
2025-06-22,,Female,Multi-Purpose Scissors,,2.3810598858,8.99,,,Kenya,,
2024-09-02,36-2683942,Female,Handmade Leather Wallet,Accessories,3.8434696376,49.99,mastercard,,Kenya,-0.4277809,
2023-11-01,93-1939716,Male,Roasted Garlic,Food - Condiments,5.9041879898,4.29,,,Kenya,-2.0980751,36.7819505
2024-01-31,05-1460270,Female,Dark Chocolate Tart,Food - Desserts,22.6411300772,6.29,,,Kenya,0.202957,35.0978385
2025-08-22,77-1138315,Male,Cucumber Lime Sparkling Water,Food - Beverages,2.3678160859,1.49,americanexpress,,Kenya,-1.3750813,
2024-09-28,51-4438635,Female,Memory Card,Storage,3.111881312,15.99,americanexpress,,Kenya,-0.0998238,34.2747004
2025-06-22,16-4161094,Female,Low-Fat Cottage Cheese,Food - Dairy,7.2631340228,2.99,,,Kenya,-0.7771138,
2024-06-15,90-5264247,Female,Maple Cinnamon Granola Bars,Food - Snacks,4.4209170549,3.49,mastercard,,Kenya,,39.6682065
2025-08-14,37-0001369,Female,Mini Air Hockey Table,Toys,37.4327761804,39.99,visa,,Kenya,0.053037,
2023-10-28,85-1225136,Female,Travel Document Organizer,Travel,19.0088284256,15.99,bankcard,,Kenya,0.6812449,34.4212109
2025-01-19,45-5545996,Female,Cranberry Almond Cookies,Food - Bakery,1.5299263742,4.29,americanexpress,,Kenya,0.5695252,
2025-10-14,99-3959926,Male,Nail Polish Set,Beauty,3.0782317739,25.0,visa,,Kenya,-1.2920659,
2025-01-25,86-6034567,Male,Smartphone Photography Ring Light,Photography,10.2194956771,29.99,bankcard,,Kenya,3.9356389,
2025-09-20,65-2156208,Male,Almond Flour Tortillas,Food - Baking & Cooking,0.0241559229,4.99,,,Kenya,0.355636,
2025-09-14,,Male,Sous Vide Cooker,Kitchen,9.061398924,79.99,visa,,Kenya,-1.3938636,36.7442377
2024-10-10,51-0391292,Female,Sweet Potato & Kale Hash,Food - Prepared Foods,3.5074188417,5.49,visa,,Kenya,-2.0980751,
2025-02-05,60-9864475,Male,Bamboo Cutting Board,Kitchen,15.5547365777,22.0,,,Kenya,,
2025-09-11,85-1897355,Male,Vegetable Fried Rice,Food - Frozen Foods,3.939165657,4.99,visa,,Kenya,0.355636,
2025-03-25,,Male,Classic Caesar Dressing,Food - Condiments,0.6026169154,3.49,,,Kenya,1.3081095,35.2066038
2024-09-29,29-8831831,Male,Warm Knit Beanie,Clothing - Accessories,18.3219833388,19.99,,,Kenya,2.3354966,
2025-06-27,56-7043350,Female,Peach Slices in Syrup,Food - Canned Goods,7.3432656953,2.59,visa,,Kenya,,37.9943453
2025-04-22,49-9956098,Female,Honey Ginger Tea,,0.188190606,2.99,bankcard,,Kenya,-3.5106508,39.9093269
2024-07-19,51-7228446,Female,Classic Pesto Sauce,Food - Sauces,9.0563900901,4.29,,,Kenya,-2.2695575,
2025-02-28,50-9251653,Male,Ramen Noodles,Food - Pasta,10.1522571452,0.99,bankcard,,Kenya,,36.9785033
